status,url_length,special_chars_count,digits_count,subdomains_count,hyphens_count,has_ip_address,at_symbol_count,double_slash_count,suspicious_words_count,suspicious_tld,is_shortened,parameters_count,shannon_entropy,relative_entropy
1,91,14,27,3,0,1,0,1,0,0,0,0,4.6332403823823,0.7119524567912361
0,49,8,0,2,1,0,0,1,0,0,0,0,4.141632099882881,0.7376395601677861
0,23,6,0,2,0,0,0,1,0,0,0,0,3.468576629687865,0.766779954244568
1,41,7,0,1,0,0,0,1,0,0,0,0,3.8763555179546554,0.7235311042456196
1,19,6,0,1,0,0,0,1,0,0,0,0,3.5110854081804272,0.8265408006772139
0,49,10,4,2,1,0,0,1,0,0,0,0,4.3386011703809055,0.7727204594424776
1,25,5,4,1,0,0,0,1,0,0,0,0,4.023465189601647,0.8664060696928746
1,113,13,8,2,0,0,0,1,0,0,0,1,5.3068185120550595,0.7781054634049938
0,92,15,8,2,6,0,0,1,1,0,0,0,4.585333358316328,0.7028879911317354
0,35,10,0,2,0,0,0,1,0,0,0,0,4.32172123104524,0.8425585441021901
0,45,8,0,2,0,0,0,1,0,0,0,0,4.266977196801592,0.7769649191187044
0,69,15,1,2,2,0,0,1,0,0,0,0,4.57327576993908,0.7486711074496003
0,41,6,3,1,1,0,0,1,0,0,0,0,4.257078456355553,0.7945939587121229
1,126,18,17,4,1,0,0,1,2,0,0,1,4.586357764863943,0.6573274707550147
1,52,10,0,2,0,0,0,1,0,0,0,0,4.15421610287363,0.728753623979786
0,41,6,0,2,0,0,0,1,0,0,0,0,4.09476084581766,0.7642969853186815
1,37,8,0,2,0,0,0,1,0,0,0,0,3.969607339117404,0.762000743745624
0,47,8,0,2,0,0,0,1,0,0,0,0,4.252050959148411,0.7655023751873508
0,26,6,0,2,0,0,0,1,0,0,0,0,3.95006375643621,0.8403604754659769
1,45,7,0,3,0,0,0,1,0,0,0,0,4.23564587381899,0.771259864297857
0,58,12,0,2,5,0,0,1,0,0,0,0,4.130170660497148,0.7050501980003784
0,18,6,0,2,0,0,0,1,0,0,0,0,3.3082708345352603,0.7933645889053115
0,97,18,0,2,9,0,0,1,0,0,0,0,4.275201019047588,0.6477662843848769
0,43,8,0,2,0,0,0,1,0,0,0,0,4.125889243983641,0.7603553144745427
1,109,23,0,1,1,0,1,1,0,0,0,1,4.535866932397395,0.6701748526251748
1,25,7,0,1,0,0,0,1,0,0,0,0,3.7492750707107136,0.8073624413620338
0,51,8,0,2,1,0,0,1,0,0,0,0,4.2263742446802315,0.7450735778589062
1,21,6,0,2,0,0,0,1,0,0,0,0,3.594465636961452,0.8183528854996652
0,66,12,3,2,5,0,0,1,0,0,0,0,4.52562395333531,0.7487307849170589
0,64,11,0,3,3,0,0,1,0,0,0,0,4.4053888679951365,0.7342314779991894
0,26,6,0,2,0,0,0,1,0,0,0,0,3.690260390968384,0.7850883347628148
0,31,6,0,2,0,0,0,1,0,0,0,0,4.0022680844408445,0.807854157101075
0,68,11,5,2,3,0,0,1,0,0,0,0,4.396758621974927,0.7222645520201403
0,108,14,10,2,3,0,0,1,0,0,0,0,4.593504434426375,0.6800267854875687
1,263,34,47,2,1,0,0,1,0,0,0,1,5.666069256502516,0.7048297493791914
0,40,6,1,2,0,0,0,1,0,0,0,0,4.115311532225102,0.77327454615153
1,100,16,0,2,1,0,0,1,0,0,0,1,4.387146727416803,0.6603313801657648
0,25,6,0,2,0,0,0,1,0,0,0,0,3.7532696895151085,0.8082226357007798
1,34,7,0,2,0,0,0,1,0,0,0,0,4.035273502696888,0.7931799461959597
0,19,6,0,2,0,0,0,1,0,0,0,0,3.391892644680932,0.798481761740631
0,49,8,0,2,0,0,0,1,0,0,0,0,4.068292752057712,0.7245775587712159
0,48,8,0,2,1,0,0,1,0,0,0,0,4.159886917514739,0.7448370364129742
1,113,13,9,2,0,0,0,1,0,0,0,1,5.286777250935676,0.7751669391771359
0,29,6,0,2,0,0,0,1,0,0,0,0,3.8833374604210062,0.7993727156026119
1,96,16,0,2,4,0,0,1,0,0,0,0,4.3975647831999,0.6678192598239242
1,44,7,4,2,0,0,0,1,0,0,0,0,4.555467129755085,0.8344215017189195
0,26,5,0,2,0,0,0,1,0,0,0,0,3.6864194113487736,0.7842711815069637
1,35,8,2,2,1,0,0,1,0,0,0,0,3.7934290883117243,0.7395632246806914
1,33,7,0,1,0,0,0,1,0,0,0,0,3.907734270742486,0.7746687071389006
1,65,12,0,2,1,0,0,1,1,0,0,0,4.238547245304236,0.7038007934578157
1,57,11,11,3,0,1,0,1,0,0,0,0,4.448787330137003,0.762707220491635
0,23,4,0,1,0,0,0,1,0,0,0,0,3.740953260404839,0.8269928204245623
0,35,6,0,2,0,0,0,1,0,0,0,0,4.107156230921614,0.8007271615454479
1,20,5,0,2,0,0,0,1,0,0,0,0,3.308694969562842,0.7655599299481342
0,56,9,0,2,2,0,0,1,0,0,0,0,4.295833441448779,0.7397229029574659
0,101,20,5,2,7,0,0,1,0,0,0,1,4.419680556685046,0.6637939585028653
1,156,19,25,2,0,0,0,1,1,0,0,1,5.525890326374434,0.7584880230864459
0,49,11,0,2,4,0,0,1,0,0,0,0,4.132481466909276,0.7360097995518932
1,35,7,0,2,0,0,0,1,0,0,0,0,4.014438730983427,0.7826510484450616
0,56,9,0,2,0,0,0,1,0,0,0,0,4.097558387024489,0.7055808439503269
1,46,8,1,1,1,0,0,1,0,0,0,0,4.14564721724714,0.7505387375443697
0,44,6,0,1,0,0,0,1,0,0,0,0,4.237285311573267,0.7761403764282179
1,103,13,24,2,0,0,0,1,0,0,0,1,5.263730260736769,0.7872175047826084
0,24,6,0,2,0,0,0,1,0,0,0,0,3.8553885422075336,0.8408767883273048
0,31,7,0,3,0,0,0,1,0,0,0,0,4.17146526179041,0.8420064528013543
1,39,7,0,4,0,0,0,1,0,0,0,0,4.060416641661804,0.7682322883906952
0,32,6,0,2,0,0,0,1,0,0,0,0,3.840018266288633,0.7680036532577266
1,22,6,0,2,0,0,0,1,0,0,0,0,3.7544418457133455,0.841910397285253
0,35,8,0,2,0,0,0,1,0,0,0,0,3.9217212310452405,0.7645749353446757
1,169,30,4,2,1,0,0,1,0,0,0,1,5.23542712686653,0.7074060822015682
1,46,9,1,1,0,0,0,1,0,0,0,0,4.205536075989824,0.7613811720493382
1,74,15,0,2,2,0,0,2,0,0,0,1,4.504656366731368,0.7254513564214674
0,159,37,20,2,0,0,0,1,0,0,0,0,5.001105605586911,0.6838760631295304
1,73,12,3,4,2,0,1,1,1,0,0,0,4.508958471150734,0.7284468934878151
0,68,8,0,2,1,0,0,1,0,0,0,0,4.182096849299778,0.687001622574306
1,73,10,0,2,0,0,0,1,0,0,0,0,4.448280943166201,0.7186441070909882
1,42,9,0,4,1,0,0,1,0,0,0,0,4.121267946939375,0.7642851159929694
0,44,5,0,2,0,0,0,1,0,0,0,0,4.235015641798042,0.7757246427156687
0,123,20,17,2,1,0,0,1,0,0,0,0,4.6264077994059924,0.6663879198016781
0,41,9,0,2,0,0,0,1,0,0,0,1,4.210733711724087,0.7859436003784067
1,47,6,0,1,0,0,0,1,0,0,0,0,4.000981404685001,0.7203019902141984
1,77,7,20,1,0,0,0,1,0,0,0,0,4.6901619898344125,0.7484157884392114
1,37,7,0,2,0,0,0,1,0,0,0,0,3.992708770800467,0.7664352650018237
0,76,17,8,1,9,0,0,1,0,0,0,0,4.416894414811066,0.7069375253325668
0,50,9,0,2,0,0,0,1,0,0,0,0,4.143144940981577,0.7340982480184264
1,43,9,0,2,0,0,0,1,1,0,0,0,3.588228418896112,0.6612704283893914
1,31,8,4,1,0,0,0,1,0,0,0,1,4.0022680844408445,0.807854157101075
0,31,6,0,2,0,0,0,1,0,0,0,0,3.913400745661378,0.7899163659414576
0,51,8,0,2,1,0,0,1,0,0,0,0,4.233521852064551,0.7463336398171365
1,62,10,7,4,0,0,1,1,0,0,0,0,4.583329883617665,0.7697646575109081
0,20,6,0,2,0,0,0,1,0,0,0,0,3.5464393446710156,0.8205687986494469
1,128,19,26,4,1,0,0,1,2,0,0,1,4.882507720390291,0.6975011029128987
1,62,7,18,1,0,0,0,1,0,0,0,0,4.552682552490405,0.7646174756697927
0,35,6,0,2,0,0,0,1,0,0,0,0,4.050013373778756,0.7895866460086599
1,37,7,0,1,1,0,0,1,0,0,0,0,3.9492049741940667,0.7580843318898334
1,47,10,3,3,1,0,0,1,1,0,0,0,4.219378479291181,0.7596203052934896
0,53,10,0,2,0,0,0,1,0,0,0,1,4.109232719811862,0.7174039430904117
0,72,15,10,3,0,0,0,1,0,0,0,0,4.366755760944706,0.707748596607562
1,126,15,32,2,0,0,0,1,0,0,0,1,4.949397190526009,0.7093591263059589
0,73,11,0,2,0,0,0,1,0,0,0,0,4.2671949027706715,0.6893886671874873
1,50,9,4,2,0,0,0,1,0,0,0,1,4.431272380112911,0.7851497683695916
0,22,4,0,1,0,0,0,1,0,0,0,0,3.641249800455479,0.8165277801856201
0,63,13,23,2,3,0,0,1,0,0,0,0,4.518703488389905,0.7559799015977887
0,71,13,0,2,0,0,0,1,0,0,0,1,4.496814071106214,0.7312193467019177
0,87,15,12,3,3,0,0,1,0,0,0,0,4.500302910898217,0.6984855468308577
1,52,10,2,1,0,0,0,1,0,0,0,0,4.187535209236148,0.7345986303319245
1,42,7,9,2,1,0,0,1,0,0,0,0,4.594465636961452,0.852039165489972
0,21,7,0,3,0,0,0,1,0,0,0,0,3.4273334938982645,0.7803018689232146
1,38,7,0,1,0,0,0,1,0,0,0,1,4.005314856894279,0.7632184031951447
1,125,19,22,4,1,0,0,1,2,0,0,1,4.730164613446805,0.6790570049466106
1,126,18,22,4,1,0,0,1,2,0,0,1,4.796231632566907,0.6874070820081186
0,48,7,2,2,0,0,0,1,0,0,0,0,4.167481250360578,0.7461968186576818
1,52,8,3,2,1,0,0,1,1,0,0,0,4.219294525666979,0.7401700104361225
1,62,10,0,2,1,0,0,1,0,0,0,0,4.146855787027016,0.6964593659421306
0,79,16,4,2,6,0,0,1,0,0,0,0,4.446575218617088,0.7053822771204292
0,61,13,0,2,5,0,0,1,0,0,0,0,4.498211468952162,0.7584573743406766
1,118,17,18,4,0,0,0,1,2,0,0,1,4.665314471060913,0.6778376326654745
0,58,10,0,2,2,0,0,1,0,0,0,0,4.234895383275544,0.7229274705394155
1,38,7,0,1,0,0,0,1,0,0,0,0,4.240962710641206,0.8081214345619593
0,52,10,0,2,0,0,0,1,0,0,0,0,4.572955285773964,0.8022109717643326
1,38,9,0,5,0,0,0,1,0,0,0,0,3.830182698156027,0.7298467229862208
0,52,10,0,2,3,0,0,1,0,0,0,0,4.390074997229215,0.770129185518484
0,49,9,0,1,3,0,0,1,0,0,0,0,4.119113670336754,0.7336289469444279
0,47,10,0,2,0,0,0,1,0,0,0,0,4.187255606858693,0.7538371819534451
1,43,10,0,1,1,0,0,1,0,0,0,0,4.175696440497044,0.769534224602406
0,75,13,6,1,5,0,0,1,0,0,0,0,4.36937939946618,0.7014780196015515
1,611,11,71,2,1,0,0,1,0,0,0,1,5.716495999461039,0.6176637874574388
0,25,6,0,2,0,0,0,1,0,0,0,0,3.863465189601647,0.8319519450470032
0,28,6,0,2,0,0,0,1,0,0,0,0,3.699513850319966,0.7695528851729823
1,72,12,1,2,1,0,0,1,0,0,0,0,4.356252258924367,0.7060462255061493
1,50,9,0,2,1,0,0,1,1,0,0,0,4.126370130156181,0.7311260229543314
0,67,12,6,2,0,0,0,1,0,0,0,0,4.618421750760892,0.7613507823171929
0,29,6,0,2,0,0,0,1,0,0,0,0,4.021268494903765,0.8277653821488788
0,75,15,0,2,7,0,0,1,0,0,0,0,4.128821479733294,0.6628578683841247
1,42,7,1,1,0,0,0,1,0,0,0,0,3.885550458132468,0.7205715378918053
1,88,16,14,3,1,0,0,1,1,0,0,0,4.820647534449063,0.7462959311373657
0,40,6,0,2,0,0,0,1,0,0,0,0,4.043942707918269,0.7598642138369324
0,48,9,0,2,0,0,0,1,0,0,0,0,4.488521032323433,0.8036797080989988
1,41,8,0,1,1,0,0,1,0,0,0,0,4.09476084581766,0.7642969853186815
1,232,21,88,3,0,0,0,1,1,0,0,1,4.928169529355023,0.6271546765525126
0,42,9,5,2,0,0,0,1,0,0,0,0,4.282098601752791,0.7941110038633717
1,115,16,24,4,0,0,0,1,2,0,0,1,4.769707762682566,0.6967664443577064
1,40,7,0,2,0,0,0,1,0,0,0,0,3.9898227820087553,0.749694981005413
1,32,7,0,2,1,0,0,1,0,0,0,0,4.163909765557392,0.8327819531114784
1,38,8,0,2,0,0,0,1,1,0,0,0,4.14860021052734,0.7905216297099941
1,127,18,18,4,1,0,0,1,2,0,0,1,4.855249872006546,0.694730137302706
1,39,9,0,2,2,0,0,1,1,0,0,0,4.182336834024969,0.7912996326181722
0,55,9,5,2,0,0,0,1,0,0,0,0,4.295021423309125,0.7429085260447538
0,105,12,0,2,2,0,0,1,0,0,0,0,4.225434330496084,0.629323774261512
1,129,25,16,1,2,0,0,1,0,0,0,1,4.957256449948547,0.7070454671276073
1,46,10,1,2,1,0,0,1,0,0,0,0,4.2326037389862705,0.7662815720469819
1,98,21,1,3,0,0,0,2,0,0,0,1,4.382411406067493,0.6625251158924703
0,38,8,0,2,0,0,0,1,0,0,0,0,4.083067973799101,0.7780343694419425
1,89,16,5,3,0,0,0,1,0,0,0,1,4.894328168222532,0.7557951883594031
1,72,12,0,2,3,0,0,1,0,0,0,0,4.164677828595853,0.6749965076759112
1,124,19,28,5,0,0,0,1,2,0,0,1,4.933433259230966,0.709418175593106
1,46,9,0,2,3,0,0,1,2,0,0,0,4.118579554250694,0.7456383375467261
1,30,4,0,1,0,0,0,1,0,0,0,0,3.7614063297218427,0.766555980092191
1,127,19,15,4,1,0,0,1,2,0,0,1,4.649781111576831,0.6653299325948566
1,34,7,0,2,1,0,0,1,0,0,0,0,4.1973257087065035,0.8250331923161393
1,45,8,0,2,0,0,0,1,0,0,0,0,3.8308515766806956,0.6975517206097405
0,25,7,0,3,0,0,0,1,0,0,0,0,3.5132696895151083,0.7565414487319726
1,20,6,0,2,0,0,0,1,0,0,0,0,3.4464393446710155,0.7974309773334709
0,25,6,0,2,0,0,0,1,0,0,0,0,3.8332696895151086,0.8254496980237156
0,40,6,0,2,0,0,0,1,1,0,0,0,3.9995817701478353,0.7515287126840607
0,84,15,0,1,9,0,0,1,0,0,0,0,4.223372970718401,0.6606951268828711
0,70,11,0,2,0,0,0,1,0,0,0,0,4.345454139221849,0.7089661428928052
1,32,6,0,1,0,0,0,1,0,0,0,0,3.840018266288633,0.7680036532577266
1,33,6,0,2,0,0,0,1,0,0,0,0,3.9801694078807643,0.7890282388139337
0,133,27,31,3,7,0,0,1,0,0,0,0,5.155280064355284,0.7306979006842644
0,16,4,0,1,0,0,0,1,0,0,0,0,3.75,0.9375
0,29,5,0,2,0,0,0,1,0,0,0,0,3.7159321855150287,0.7649128700260482
1,22,5,0,1,0,0,0,1,0,0,0,0,3.720128777433188,0.8342159036334716
0,84,14,0,2,6,0,0,1,0,0,0,0,4.26882310420957,0.6678052452460815
1,41,11,0,1,2,0,0,1,0,0,0,0,3.7360786905275063,0.6973480961653932
0,44,8,0,2,0,0,0,1,0,0,0,0,4.10752381283357,0.7523720599066371
1,99,10,11,2,0,0,0,1,0,0,0,0,5.250110787312091,0.7919487648937258
1,219,20,85,2,1,0,0,1,1,0,0,1,4.715427872471569,0.6065025107856084
0,24,6,0,2,0,0,0,1,0,0,0,0,3.8553885422075336,0.8408767883273048
1,48,6,3,1,1,0,0,1,0,0,0,0,4.670914521951839,0.8363376694738253
0,21,6,0,2,0,0,0,1,0,0,0,0,3.52257158913636,0.8019847497514959
0,51,10,0,1,3,0,0,1,0,0,0,0,4.153132333042789,0.7321616561989578
0,39,6,0,2,0,0,0,1,0,0,0,0,4.038499898783,0.7640856327585868
1,42,8,0,2,0,0,0,1,0,0,0,0,4.002685804288277,0.7422941734438214
1,31,7,0,1,0,0,0,1,0,0,0,0,3.79290598780623,0.7655946091304647
1,76,10,13,4,1,0,0,1,2,0,0,0,4.5750929356834895,0.7322576847825653
1,123,18,18,5,0,0,0,1,2,0,0,1,4.808559727896324,0.6926250891083098
0,46,11,1,2,3,0,0,1,0,0,0,0,4.099997967896925,0.7422742789009473
0,42,9,5,2,0,0,0,1,0,0,0,0,4.3297176493718394,0.8029419097402942
1,68,14,6,4,3,0,0,1,0,0,0,0,4.35050498921424,0.7146663729483504
0,23,6,0,2,0,0,0,1,0,0,0,0,3.8820451081368623,0.8581832515721013
0,20,5,0,2,0,0,0,1,0,0,0,0,3.5464393446710156,0.8205687986494469
1,29,6,2,1,0,0,0,1,0,0,0,0,4.004364184708142,0.8242856834401812
0,20,6,0,2,0,0,0,1,0,0,0,0,3.484183719779189,0.8061642034028318
0,80,13,0,2,4,0,0,1,0,0,0,0,4.567494234154352,0.7224843695783494
1,66,10,4,2,0,0,0,1,1,0,0,0,4.176451505492631,0.6909628033877969
0,42,9,2,2,0,0,0,1,0,0,0,0,4.3680424225727155,0.8100492015030122
1,85,18,0,3,3,0,0,1,0,0,0,0,4.2316632608654,0.6602286087756413
1,48,10,0,2,0,0,0,1,0,0,0,0,4.248734053066622,0.7607453143182261
1,46,9,0,1,0,0,0,1,0,0,0,0,4.395859717341204,0.7958378583082252
1,82,11,7,2,0,0,0,1,0,0,0,1,5.2443299007748605,0.8248976802652049
0,66,11,0,2,4,0,0,1,0,0,0,0,4.2370575660986916,0.7009896248374369
0,24,4,0,1,0,0,0,1,0,0,0,0,3.970175521464345,0.8659123211672695
0,47,9,4,3,0,0,0,1,0,0,0,0,4.351837255656769,0.7834670345299086
0,63,11,0,2,3,0,0,1,0,0,0,0,4.459045947440479,0.7459991843295743
1,58,11,0,3,0,0,0,1,0,0,0,0,4.198414729808072,0.7166999574256286
1,104,12,23,3,1,0,0,1,1,0,0,0,4.734866252516943,0.7066500784564241
0,24,6,0,2,0,0,0,1,0,0,0,0,3.6368421881310113,0.7932108905054256
1,30,7,0,2,0,0,0,1,0,0,0,0,3.9735572622751856,0.8097912893821942
0,84,13,0,2,5,0,0,1,0,0,0,0,4.272921221596042,0.6684463456663874
0,46,10,0,2,2,0,0,1,0,0,0,0,4.153571738477581,0.7519734134461673
1,32,5,0,1,0,0,0,1,0,0,0,0,3.715018266288633,0.7430036532577267
1,48,9,0,4,2,0,0,1,0,0,0,0,4.121653522439333,0.7379912616973034
0,70,8,0,2,1,0,0,1,0,0,0,0,4.218588646061331,0.6882678829479166
0,104,16,12,2,6,0,0,1,0,0,0,0,4.555363459243881,0.6798603749706861
0,32,6,0,2,0,0,0,1,0,0,0,0,3.9917292966721747,0.7983458593344349
0,92,15,0,2,6,0,0,1,0,0,0,0,4.207009077479304,0.6448944772530549
1,57,10,11,2,0,0,0,1,1,0,0,0,4.505719128344661,0.7724676990999069
0,89,16,12,2,6,0,0,1,1,0,0,0,5.088956150038736,0.7858501595670673
0,28,6,0,2,0,0,0,1,0,0,0,0,3.842370993177109,0.7992692562696264
1,45,9,0,1,0,0,0,1,0,0,0,0,4.213502264433443,0.7672277809560162
0,52,6,4,1,1,0,0,1,0,0,0,0,4.417188642118004,0.7748855983970383
1,206,38,36,3,0,1,0,1,1,0,0,1,5.033368398557183,0.6548322452794656
1,96,12,20,1,1,0,0,1,1,0,0,0,4.767755934407696,0.7240369149992202
0,69,11,0,1,5,0,0,1,0,0,0,0,4.231378899203216,0.6927006561311175
0,32,7,4,2,0,0,0,1,0,0,0,0,3.9261085007312415,0.7852217001462483
0,48,9,0,3,0,0,0,1,1,0,0,0,4.2801876989901,0.766377159817532
0,60,11,0,2,4,0,0,1,0,0,0,0,4.344413829577611,0.7354823589939974
0,111,16,11,2,5,0,0,1,0,0,0,0,4.7991796925161205,0.7063417646076753
0,59,10,0,2,3,0,0,1,0,0,0,0,4.268094219426564,0.7255402348251563
0,118,18,2,2,5,0,0,1,0,0,0,1,4.539992678056055,0.6596292507828083
0,37,7,0,2,0,0,0,1,1,0,0,0,4.195675662809303,0.8053965297955497
0,59,11,3,2,3,0,0,1,0,0,0,0,4.3936859064471925,0.7468897686939932
0,26,7,0,2,1,0,0,1,0,0,0,0,4.026986833359287,0.8567255565085433
0,73,12,0,2,0,0,0,1,0,0,0,0,4.346737744578862,0.7022392481775538
1,49,9,7,2,1,0,0,1,0,0,0,0,4.319119161352677,0.7692506436248984
0,69,12,0,2,0,0,0,1,0,0,0,1,4.446999776863761,0.7279990132362096
1,37,6,8,2,0,0,0,1,0,0,0,0,4.465945933079573,0.8572772649324577
1,129,20,22,5,1,0,0,1,2,0,0,1,4.732509521139322,0.6749901762888486
1,128,24,0,2,0,0,0,1,0,0,0,0,4.150188074498879,0.592884010642697
0,25,6,0,2,0,0,0,1,0,0,0,0,3.943465189601647,0.8491790073699389
0,33,6,0,2,0,0,0,1,0,0,0,0,4.066677073707229,0.8061775066505766
0,71,11,0,2,4,0,0,1,0,0,0,0,4.256512747322829,0.692144354004862
0,109,18,6,1,11,0,0,1,1,0,0,0,4.3930062699678345,0.6490671735824253
0,71,13,10,3,1,0,0,1,0,0,0,0,4.367418423110537,0.7101785387660462
0,67,11,3,2,1,0,0,1,0,0,0,0,4.366619282055267,0.7198409296263156
1,58,10,8,2,4,0,0,1,1,0,0,0,4.54351839241158,0.7756116648706598
0,60,9,2,2,0,0,0,1,0,0,0,0,4.418820387022781,0.7480789284142076
1,86,14,8,2,3,0,0,1,0,0,0,0,4.455635401941579,0.6933476244783395
1,159,16,26,5,0,0,0,1,0,0,0,0,5.495027535221193,0.7514174052588161
1,96,12,19,1,1,0,0,1,1,0,0,0,4.727805903536661,0.7179700572355412
0,24,6,0,2,0,0,0,1,0,0,0,0,3.7406015629507223,0.8158412554873401
1,110,12,17,2,0,0,0,1,0,0,0,0,4.695783723664637,0.6924545993776771
1,28,5,1,2,0,0,0,1,0,0,0,0,3.9232517969803373,0.8160936441325077
1,89,17,0,3,0,0,0,1,0,0,0,0,4.22712216796865,0.6527634611633205
1,55,8,16,4,0,0,0,1,0,0,0,0,4.6671013041584,0.8072670678560941
1,67,13,0,2,0,0,0,1,1,0,0,0,4.409466526880295,0.7269043346439057
1,26,6,1,2,0,0,0,1,0,0,0,0,3.825251737288651,0.8138072109563069
1,42,7,0,2,0,0,0,1,1,0,0,0,4.0906261260393055,0.7586026202313829
0,31,7,0,2,0,0,0,1,0,0,0,0,3.937751955408587,0.7948316353861009
0,53,9,0,2,2,0,0,1,0,0,0,0,4.307463614654816,0.7520117726535879
1,75,12,0,1,0,0,1,1,0,0,0,1,4.555178110860258,0.7313069037971335
0,43,7,0,2,1,0,0,1,0,0,0,0,4.184774568998513,0.7712072223111158
1,35,7,0,2,0,0,0,1,1,0,0,0,4.2430101595548555,0.8272131105922128
0,43,8,2,2,0,0,0,1,0,0,0,1,4.553944405764262,0.8392411007623739
1,59,8,11,4,0,0,0,1,0,0,0,0,4.6661271593479885,0.7932024976178313
1,93,10,20,2,0,0,0,1,1,0,0,0,4.511196984309154,0.6898742047136109
1,166,22,62,1,7,0,1,1,0,0,0,0,4.940716167395091,0.6699240340865207
0,56,9,6,2,0,0,0,1,0,0,0,0,4.468181378134551,0.7694004306785902
0,68,12,0,2,0,0,0,1,0,0,0,0,4.504393128136448,0.7399458929939464
1,71,11,0,1,0,0,0,1,0,0,0,0,4.6884991482109575,0.7623889335775781
1,58,15,0,2,0,0,0,1,1,0,0,0,4.087790745764519,0.6978156380439908
1,33,7,0,1,0,0,0,1,0,0,0,0,4.051821770808045,0.8032325934364852
1,71,11,6,2,2,0,0,1,0,0,0,0,4.509216669996865,0.7332361123753086
0,26,6,3,1,0,0,0,1,0,0,0,0,4.056020968057882,0.8629024540840061
1,55,7,3,2,0,0,0,1,1,0,0,0,4.330624260037008,0.7490667376925424
1,32,6,0,1,0,0,0,1,0,0,0,0,3.9056390622295662,0.7811278124459132
0,19,5,0,2,0,0,0,1,0,0,0,0,3.721611723969901,0.8761005719122957
1,45,8,8,4,0,0,0,1,0,0,0,0,4.0810987973215855,0.7431187116146776
0,38,8,0,2,0,0,0,1,0,0,0,0,4.290966250901473,0.8176496797848922
0,75,14,7,3,0,0,0,1,0,0,0,0,4.439527731850713,0.7127399194689482
0,62,10,0,3,2,0,0,1,2,0,0,0,4.25018436697164,0.7138132747751952
1,60,12,0,2,0,0,0,1,0,0,0,0,4.243019030245398,0.7183168473443325
1,46,6,0,1,0,0,0,1,1,0,0,0,4.025869499761772,0.7288538685344326
1,31,6,0,1,1,0,0,1,0,0,0,0,3.974695407915898,0.8022886375298909
1,43,6,0,2,0,0,0,1,0,0,0,0,3.8416376503435483,0.7079709199619498
1,55,10,0,2,4,0,0,1,0,0,0,0,4.224109886402031,0.7306429794569491
1,292,29,81,1,0,0,0,1,0,0,0,1,5.028199987508216,0.6139569842257815
1,141,21,1,1,6,0,0,1,2,0,0,0,4.253947650613246,0.595828426835809
0,32,5,0,2,0,0,0,1,0,0,0,0,3.8431390622295662,0.7686278124459133
0,46,10,9,2,2,0,0,1,0,0,0,0,4.6567292825585955,0.8430663618160618
1,212,30,34,1,1,0,1,1,1,0,0,1,5.410224480457679,0.7000880136211856
0,29,7,0,2,1,0,0,1,0,0,0,0,3.857306856898128,0.794014398320394
1,267,22,48,12,0,0,1,1,0,0,0,0,5.2130399222524355,0.6467233060807263
0,56,8,0,1,1,0,0,1,0,0,0,0,4.008335843768246,0.6902171294101055
0,55,10,0,2,1,0,0,1,0,0,0,0,4.256842051125309,0.7363046518567318
0,106,19,6,2,12,0,0,1,0,0,0,0,4.309385305149673,0.6405226301727217
0,26,6,0,2,0,0,0,1,0,0,0,0,3.921029621737615,0.834183577890514
1,64,9,14,4,0,0,0,1,0,0,0,0,4.527921884241178,0.7546536473735297
0,75,11,0,2,3,0,0,1,0,0,0,0,4.204946024604936,0.6750792138196237
0,51,12,4,1,1,0,0,1,0,0,0,0,4.295193362412133,0.7572057988372404
0,34,6,0,2,0,0,0,1,0,0,0,0,3.9176264438733583,0.7700550482862157
0,40,6,0,2,0,0,0,1,1,0,0,0,4.137326145256009,0.7774111321103023
0,24,7,0,2,1,0,0,1,0,0,0,0,3.7406015629507223,0.8158412554873401
0,30,6,0,2,0,0,0,1,0,0,0,0,4.056564762130955,0.8267078067241659
1,101,13,20,1,1,0,0,1,1,0,0,1,4.4860712580751745,0.6737652100262083
1,113,19,0,1,2,0,1,1,0,0,0,1,4.443794805600451,0.6515657184495343
0,39,8,8,1,2,0,0,1,0,0,0,0,4.3236131161871985,0.8180291559944727
1,46,9,0,3,1,0,0,1,0,0,0,0,4.014302782900044,0.726759800077566
1,124,19,21,5,0,0,0,1,2,0,0,1,4.821053675087987,0.6932582084125525
0,64,11,0,2,0,0,0,1,0,0,0,0,4.303072516654254,0.717178752775709
1,177,13,43,3,1,0,0,1,0,0,0,0,5.58387521697153,0.7477464067326735
0,40,6,0,2,0,0,0,1,0,0,0,0,4.175070520364182,0.784503369065633
1,75,12,6,3,2,0,0,1,0,0,0,0,4.602319531570789,0.7388751800711661
1,36,7,0,1,0,0,0,1,0,0,0,0,4.204511459715549,0.8132635306203803
1,88,14,7,2,5,0,0,1,0,0,0,0,4.471747257128181,0.6922818478681496
0,22,6,0,2,0,0,0,1,0,0,0,0,3.7544418457133455,0.841910397285253
0,52,8,4,2,0,0,0,1,0,0,0,0,4.226801439620117,0.7414869112936561
0,68,10,0,2,3,0,0,1,0,0,0,0,4.166825209866107,0.6844929190582556
0,48,7,0,2,0,0,0,1,0,0,0,0,4.013589126445727,0.71864209042182
0,68,14,0,2,6,0,0,1,0,0,0,0,4.215400709689343,0.6924725159921498
1,21,5,0,1,0,0,0,1,0,0,0,0,3.7489948035250964,0.853534579282143
